player_id,name,team,league,sofascore_id,full_name,nationality,position,jersey_number,preferred_foot,height_cm,birth_date,team_name,team_id,market_value_eur,contract_until,national_team_country,is_international,stat_rating,stat_totalRating,stat_countRating,stat_goals,stat_bigChancesCreated,stat_bigChancesMissed,stat_assists,stat_expectedAssists,stat_goalsAssistsSum,stat_accuratePasses,stat_inaccuratePasses,stat_totalPasses,stat_accuratePassesPercentage,stat_accurateOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_accurateFinalThirdPasses,stat_keyPasses,stat_successfulDribbles,stat_successfulDribblesPercentage,stat_tackles,stat_interceptions,stat_yellowCards,stat_directRedCards,stat_redCards,stat_accurateCrosses,stat_accurateCrossesPercentage,stat_totalShots,stat_shotsOnTarget,stat_shotsOffTarget,stat_groundDuelsWon,stat_groundDuelsWonPercentage,stat_aerialDuelsWon,stat_aerialDuelsWonPercentage,stat_totalDuelsWon,stat_totalDuelsWonPercentage,stat_minutesPlayed,stat_goalConversionPercentage,stat_penaltiesTaken,stat_penaltyGoals,stat_penaltyWon,stat_penaltyConceded,stat_shotFromSetPiece,stat_freeKickGoal,stat_goalsFromInsideTheBox,stat_goalsFromOutsideTheBox,stat_shotsFromInsideTheBox,stat_shotsFromOutsideTheBox,stat_headedGoals,stat_leftFootGoals,stat_rightFootGoals,stat_accurateLongBalls,stat_accurateLongBallsPercentage,stat_clearances,stat_errorLeadToGoal,stat_errorLeadToShot,stat_dispossessed,stat_possessionLost,stat_possessionWonAttThird,stat_totalChippedPasses,stat_accurateChippedPasses,stat_touches,stat_wasFouled,stat_fouls,stat_hitWoodwork,stat_ownGoals,stat_dribbledPast,stat_offsides,stat_blockedShots,stat_passToAssist,stat_saves,stat_cleanSheet,stat_penaltyFaced,stat_penaltySave,stat_savedShotsFromInsideTheBox,stat_savedShotsFromOutsideTheBox,stat_goalsConcededInsideTheBox,stat_goalsConcededOutsideTheBox,stat_punches,stat_runsOut,stat_successfulRunsOut,stat_highClaims,stat_crossesNotClaimed,stat_matchesStarted,stat_penaltyConversion,stat_setPieceConversion,stat_totalAttemptAssist,stat_totalContest,stat_totalCross,stat_duelLost,stat_aerialLost,stat_attemptPenaltyMiss,stat_attemptPenaltyPost,stat_attemptPenaltyTarget,stat_totalLongBalls,stat_goalsConceded,stat_tacklesWon,stat_tacklesWonPercentage,stat_scoringFrequency,stat_yellowRedCards,stat_savesCaught,stat_savesParried,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totwAppearances,stat_expectedGoals,stat_goalKicks,stat_ballRecovery,stat_outfielderBlocks,stat_appearances,sofascore_rating,attr_att,attr_cre,attr_tec,attr_def,attr_tac,stat_goalsPrevented,stat_kilometersCovered,stat_numberOfSprints,stat_topSpeed,stat_km_per90,stat_sprints_per90,season
874705,Samuel Lino,Flamengo,Brazil Serie A,874705,Samuel Lino,Brazil,M,16.0,Right,178.0,1999-12-22,Flamengo,5981,17500000.0,2029-12-31,,0,7.1761904761905,150.7,21,5,10,3,7,4.13340482,12,556,94,650,85.538461538462,142,414,228,31,12,31.578947368421,28,9,2,0,0,8,26.666666666667,41,14,13,75,49.019607843137,5,35.714285714286,80,47.904191616766,1356,12.19512195122,0,0,0,0,0,0,3,2,24,17,0,1,4,17,73.913043478261,4,0,2,16,189,12,22,16,939,35,18,1,0,19,2,14,0,0,3,0,0,0,0,7,4,0,0,0,0,0,17,0.0,0.0,31,38,30,87,9,0,0,0,23,11,16,57.142857142857,271.2,0,0,0,158,492,5,3.0559,0,50,0.0,21,7.1761904761905,59.0,65.0,62.0,40.0,41.0,,109.73,243.0,34.8,7.28,16.1,Brasileiro Serie A 2026
795029,Ivan,Remo,Brazil Serie A,795029,Ivan,Brazil,G,97.0,Right,195.0,1997-02-07,Remo,2012,930000.0,2026-12-31,,0,7.2,7.2,1,0,0,0,0,0.00120453,0,11,3,14,78.571428571429,7,4,1,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,1,100.0,1,100.0,90,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,62.5,2,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,4,1,0,0,2,2,0,0,2,0,0,0,0,1,0.0,0.0,0,0,0,0,0,0,0,0,8,0,0,0.0,0.0,0,0,2,7,7,0,,9,3,0.0,1,7.2,,,,,,0.8538,,,,,,Brasileiro Serie A 2026
1174196,Marcos Victor,Bahia,Brazil Serie A,1174196,Marcos Victor,Brazil,D,44.0,Right,184.0,2001-12-26,Bahia,1955,470000.0,2029-12-31,,0,7.2,21.6,3,0,0,0,0,0.01623614,0,69,11,80,86.25,52,17,4,0,0,0.0,1,2,0,0,0,0,0.0,0,0,0,1,50.0,2,66.666666666667,3,60.0,145,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42.857142857143,12,0,0,0,13,0,3,1,102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,2,1,0,0,0,7,0,1,100.0,0.0,0,0,0,58,22,0,,1,8,3.0,4,7.2,35.0,39.0,48.0,77.0,60.0,,,,,,,Brasileiro Serie A 2026
995072,Gabriel Pec,Cruzeiro,Brazil Serie A,995072,Gabriel Pec,Brazil,M,77.0,Left,177.0,2001-02-10,Cruzeiro,1954,7300000.0,2031-06-30,,0,7.2,7.2,1,0,0,1,0,0.00207882,0,5,1,6,83.333333333333,2,3,2,0,0,0.0,1,0,0,0,0,0,0.0,3,2,0,3,75.0,1,33.333333333333,4,57.142857142857,62,0.0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0.0,0,0,0,0,4,1,0,0,20,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,3,2,0,0,0,0,0,0,0.0,0.0,0,0,0,2,4,0,0.4749,0,3,0.0,1,7.2,66.0,59.0,60.0,33.0,49.0,,,,,,,Brasileiro Serie A 2026
870748,Everson,Atlético Mineiro,Brazil Serie A,870748,Everson,Brazil,G,22.0,Right,193.0,1990-07-22,Atlético Mineiro,1977,930000.0,2027-12-31,,0,7.152380952381,150.2,21,0,1,0,1,0.08246918,1,450,304,754,59.681697612732,354,96,33,3,0,0.0,0,1,0,0,0,0,0.0,0,0,0,5,100.0,10,90.909090909091,15,93.75,1890,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,38.025210084034,21,0,1,0,313,0,173,105,957,8,0,0,0,0,0,0,0,66,4,1,0,32,34,22,5,9,11,10,16,0,21,0.0,0.0,3,0,0,1,1,0,0,0,476,27,0,0.0,0.0,0,2,15,422,332,3,,121,185,0.0,21,7.152380952381,,,,,59.0,-1.0904,19.75,3.0,32.28,0.94,0.1,Brasileiro Serie A 2026
2185481,Marquinhos,Botafogo,Brazil Serie A,2185481,Marquinhos,Brazil,D,64.0,Right,185.0,2007-02-15,Botafogo U20,199296,,,,0,6.8,6.8,1,0,0,0,0,0.00205026,0,11,0,11,100.0,4,7,0,0,0,0.0,2,0,0,0,0,0,0.0,0,0,0,2,100.0,0,0.0,2,100.0,8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,50.0,0.0,0,0,0,4,7,0,,0,0,0.0,1,6.8,,,,,,,1.67,3.0,28.03,,,Brasileiro Serie A 2026
358548,Léo Pereira,Flamengo,Brazil Serie A,358548,Léo Pereira,Brazil,D,4.0,Left,189.0,1996-01-30,Flamengo,5981,9400000.0,2027-12-31,,0,7.2222222222222,130.0,18,2,0,0,1,0.59798574,3,1188,82,1270,93.543307086614,652,536,167,7,1,50.0,16,18,6,0,0,2,28.571428571429,18,5,9,27,51.923076923077,25,58.139534883721,52,54.736842105263,1536,11.111111111111,0,0,0,0,5,1,1,1,9,9,0,2,0,56,69.135802469136,77,0,2,3,100,0,75,52,1475,10,15,0,0,8,0,4,1,0,5,0,0,0,0,12,2,0,0,0,0,0,18,0.0,20.0,6,2,7,43,18,0,0,0,81,14,8,50.0,768.0,0,0,0,669,601,3,1.4035,15,73,17.0,18,7.2222222222222,39.0,44.0,48.0,76.0,67.0,,124.9,159.0,34.2,7.32,9.3,Brasileiro Serie A 2026
548030,Luciano Acosta,Fluminense,Brazil Serie A,548030,Luciano Acosta,Argentina,M,32.0,Right,160.0,1994-05-31,Fluminense,1961,4800000.0,2029-12-31,,0,7.1,127.8,18,3,8,2,4,4.1164631,7,568,127,695,81.726618705036,143,425,257,40,31,65.957446808511,15,5,6,0,0,5,25.0,26,9,13,65,51.181102362205,1,14.285714285714,66,49.253731343284,1169,11.538461538462,0,0,0,0,2,0,3,0,13,13,1,0,2,27,65.853658536585,6,0,0,11,217,5,47,26,937,19,18,0,0,17,3,4,0,0,0,0,0,0,0,10,3,0,0,0,0,0,16,0.0,0.0,40,47,20,68,6,0,0,0,41,13,10,66.666666666667,389.66666666667,0,0,0,160,535,2,2.9338,0,49,0.0,19,7.1,65.0,70.0,68.0,30.0,37.0,,89.9,124.0,34.57,6.92,9.5,Brasileiro Serie A 2026
839981,Lucas Paquetá,Flamengo,Brazil Serie A,839981,Lucas Paquetá,Brazil,M,20.0,Left,180.0,1997-08-26,Flamengo,5981,36000000.0,,,0,7.1538461538462,93.0,13,3,0,2,0,1.2951123,3,423,90,513,82.456140350877,145,278,144,12,12,60.0,21,2,2,0,0,2,40.0,28,9,11,59,59.59595959596,13,59.090909090909,72,59.504132231405,844,10.714285714286,0,0,0,0,1,0,2,1,12,16,0,3,0,19,59.375,13,0,0,11,141,8,39,24,702,26,18,0,0,3,2,8,0,0,2,0,0,0,0,7,2,0,0,0,0,0,10,0.0,0.0,12,20,5,49,9,0,0,0,32,9,15,71.428571428571,281.33333333333,0,0,0,162,351,2,1.7966,0,52,2.0,13,7.1538461538462,63.0,68.0,58.0,39.0,48.0,,87.48,108.0,35.8,9.33,11.5,Brasileiro Serie A 2026
869643,Léo Ortiz,Flamengo,Brazil Serie A,869643,Léo Ortiz,Brazil,D,3.0,Right,185.0,1996-01-03,Flamengo,5981,13600000.0,2028-12-31,,0,7.1722222222222,129.1,18,1,1,0,1,0.54078077,2,973,92,1065,91.361502347418,542,431,117,5,4,66.666666666667,11,19,0,0,0,1,16.666666666667,5,2,1,19,59.375,28,60.869565217391,47,60.25641025641,1452,20.0,0,0,0,0,0,0,1,0,5,0,1,0,0,61,62.886597938144,65,0,0,0,110,1,104,72,1225,5,12,2,0,2,1,2,1,0,7,0,0,0,0,12,3,0,0,0,0,0,17,0.0,0.0,4,6,6,31,18,0,0,0,97,15,8,72.727272727273,1452.0,0,0,0,576,489,1,0.2262,6,51,9.0,18,7.1722222222222,39.0,46.0,51.0,75.0,65.0,,109.55,109.0,35.18,6.79,6.8,Brasileiro Serie A 2026
132874,Jorginho,Flamengo,Brazil Serie A,132874,Jorginho,Italy,M,21.0,Right,180.0,1991-12-20,Flamengo,5981,5400000.0,,,0,7.18,107.7,15,2,3,0,1,1.3543993,3,1032,93,1125,91.733333333333,476,556,252,15,4,57.142857142857,17,15,3,1,1,2,28.571428571429,6,2,2,43,55.128205128205,3,23.076923076923,46,50.549450549451,1215,33.333333333333,2,2,0,0,0,0,2,0,4,2,0,0,2,38,55.882352941176,13,1,0,6,118,4,71,39,1258,23,15,0,0,12,0,2,0,0,2,0,0,0,0,7,4,0,0,0,0,0,14,100.0,0.0,15,7,7,45,10,0,0,0,68,11,10,58.823529411765,607.5,0,0,0,501,624,2,1.807,0,69,2.0,15,7.18,53.0,56.0,53.0,52.0,53.0,,92.68,41.0,33.37,6.87,3.0,Brasileiro Serie A 2026
844096,Jhon Arias,Palmeiras,Brazil Serie A,844096,Jhon Arias,Colombia,M,11.0,Right,170.0,1997-09-21,Palmeiras,1963,16100000.0,2029-12-31,,0,7.1277777777778,128.3,18,4,2,3,2,1.72535721,6,538,62,600,89.666666666667,167,371,214,20,21,46.666666666667,32,11,4,0,0,7,21.212121212121,38,12,16,79,45.402298850575,10,50.0,89,45.876288659794,1423,10.526315789474,0,0,0,0,5,0,3,1,22,16,0,2,2,15,75.0,8,0,0,34,187,14,20,13,960,26,23,1,0,16,4,10,0,0,2,0,0,0,0,9,3,0,0,0,0,0,17,0.0,0.0,20,45,33,105,10,0,0,0,20,12,22,68.75,355.75,0,0,0,182,418,1,2.5474,0,89,5.0,18,7.1277777777778,63.0,63.0,61.0,42.0,52.0,,106.72,184.0,33.2,6.75,11.6,Brasileiro Serie A 2026
1546647,Leozinho,Athletico,Brazil Serie A,1546647,Leozinho,Brazil,F,21.0,Left,173.0,1998-12-05,Athletico,1967,775000.0,2028-12-31,,0,7.0,63.0,9,3,1,3,0,0.77527231,3,125,37,162,77.16049382716,37,88,68,10,3,30.0,8,2,1,0,0,5,35.714285714286,20,4,10,18,46.153846153846,4,50.0,22,46.808510638298,426,15.0,0,0,0,0,0,0,3,0,17,3,0,1,2,7,58.333333333333,2,1,0,2,67,6,17,10,257,7,6,1,0,6,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0.0,0.0,10,10,14,25,4,0,0,0,12,2,5,62.5,142.0,0,0,0,46,116,2,3.2791,0,16,0.0,10,7.0,60.0,47.0,62.0,43.0,56.0,,4.09,5.0,28.38,0.86,1.1,Brasileiro Serie A 2026
870787,Marlon,Grêmio,Brazil Serie A,870787,Marlon,Brazil,D,23.0,Left,178.0,1997-05-20,Grêmio,5926,3900000.0,2028-12-31,,0,7.0625,56.5,8,1,2,0,1,0.9336048,2,253,59,312,81.089743589744,109,144,73,12,2,40.0,26,9,2,0,0,10,26.315789473684,5,3,1,40,64.516129032258,1,20.0,41,61.194029850746,696,20.0,0,0,0,0,2,0,0,1,0,5,0,1,0,32,57.142857142857,19,0,1,3,115,2,33,16,509,12,10,0,0,6,1,1,0,0,0,0,0,0,0,10,1,0,0,0,0,0,8,0.0,0.0,12,5,38,26,4,0,0,0,56,11,14,53.846153846154,696.0,0,0,0,120,192,0,0.1285,0,40,3.0,8,7.0625,45.0,58.0,55.0,62.0,52.0,,56.6,97.0,33.1,7.32,12.5,Brasileiro Serie A 2026
166279,Léo Vieira,Bahia,Brazil Serie A,166279,Léo Vieira,Brazil,G,22.0,Right,193.0,1990-09-22,Bahia,1955,220000.0,2026-12-31,,0,7.15625,114.5,16,0,0,0,0,0.00314429,0,282,72,354,79.661016949153,261,21,3,0,1,100.0,1,0,1,0,0,0,0.0,0,0,0,4,80.0,2,100.0,6,85.714285714286,1394,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40.350877192982,25,1,0,0,76,0,25,16,560,3,0,0,0,1,0,0,0,68,2,3,0,35,33,21,2,7,12,12,11,0,16,0.0,0.0,0,1,0,1,0,0,0,0,114,23,1,100.0,0.0,0,0,15,287,67,1,,125,123,0.0,16,7.15625,,,,,37.0,3.6529,15.92,0.0,25.07,1.03,0.0,Brasileiro Serie A 2026
611876,Gerson,Cruzeiro,Brazil Serie A,611876,Gerson,Brazil,M,8.0,Left,185.0,1997-05-20,Cruzeiro,1954,18500000.0,2030-12-31,,0,7.1526315789474,135.9,19,0,3,0,2,2.19526503,2,889,96,985,90.253807106599,332,557,297,13,17,56.666666666667,23,9,4,0,0,4,36.363636363636,17,7,4,81,56.643356643357,16,59.259259259259,97,57.058823529412,1511,0.0,0,0,0,0,0,0,0,0,9,8,0,0,0,39,60.0,24,0,1,12,151,9,80,46,1235,42,23,0,0,15,3,6,0,0,2,0,0,0,0,20,2,0,0,0,0,0,19,0.0,0.0,13,30,11,73,11,0,0,0,65,22,11,47.826086956522,0.0,0,0,0,349,636,1,1.2275,1,70,8.0,19,7.1526315789474,54.0,56.0,56.0,50.0,51.0,,134.69,248.0,34.57,8.02,14.8,Brasileiro Serie A 2026
1128754,Diogenes,Santos,Brazil Serie A,1128754,Diogenes,Brazil,G,1.0,Right,190.0,2001-01-06,Santos,1968,185000.0,2028-12-31,,0,7.15,14.3,2,0,0,0,0,0.00106121,0,17,22,39,43.589743589744,13,4,1,0,0,0.0,0,0,1,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0,0.0,180,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24.137931034483,5,0,0,0,22,0,2,1,57,0,0,0,0,0,0,0,0,6,1,0,0,5,1,1,1,4,3,3,0,0,2,0.0,0.0,0,0,0,0,0,0,0,0,29,2,0,0.0,0.0,0,0,1,16,23,0,,16,17,0.0,2,7.15,,,,,,0.2091,5.23,1.0,29.73,2.62,0.5,Brasileiro Serie A 2026
925871,Willian Machado,Mirassol,Brazil Serie A,925871,Willian Machado,Brazil,D,3.0,Left,185.0,1996-11-13,Mirassol,21982,1800000.0,2028-12-31,,0,7.1375,114.2,16,1,2,1,1,0.83104248,2,745,98,843,88.374851720047,452,293,91,8,2,66.666666666667,22,18,3,0,0,2,50.0,9,5,3,34,62.962962962963,44,66.666666666667,78,65.0,1395,11.111111111111,0,0,0,0,0,0,1,0,8,1,1,0,0,57,54.807692307692,104,0,0,0,111,2,55,31,1069,11,10,0,0,11,0,1,0,0,1,0,0,0,0,18,3,0,0,0,0,0,15,0.0,0.0,8,3,4,42,22,0,0,0,104,21,13,59.090909090909,1395.0,0,0,0,479,364,0,0.4257,25,42,16.0,16,7.1375,36.0,42.0,45.0,75.0,62.0,,133.6,182.0,33.93,8.62,11.7,Brasileiro Serie A 2026
243529,Weverton,Grêmio,Brazil Serie A,243529,Weverton,Brazil,G,1.0,Right,189.0,1987-12-13,Grêmio,5926,750000.0,2028-12-31,,0,7.1473684210526,135.8,19,0,0,0,1,0.06797634,1,332,192,524,63.358778625954,276,56,21,2,0,0.0,1,0,1,0,0,0,0.0,0,0,0,6,85.714285714286,4,80.0,10,83.333333333333,1710,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,96,33.684210526316,15,0,0,0,200,0,63,23,717,5,1,0,0,0,0,0,0,54,5,4,2,39,15,20,3,10,4,4,20,0,19,0.0,0.0,2,0,0,2,1,0,0,0,285,23,0,0.0,0.0,0,0,10,296,228,2,,135,152,0.0,19,7.1473684210526,,,,,65.0,2.1295,21.46,1.0,26.37,1.13,0.1,Brasileiro Serie A 2026
922566,Nonato,Fluminense,Brazil Serie A,922566,Nonato,Brazil,M,16.0,Right,174.0,1998-03-03,Fluminense,1961,1900000.0,2028-12-31,,0,6.93,69.3,10,1,2,0,1,1.4437201,2,330,34,364,90.659340659341,143,187,82,11,1,50.0,16,9,4,0,0,0,0.0,4,2,2,22,52.380952380952,6,54.545454545455,28,52.830188679245,577,25.0,0,0,0,0,0,0,1,0,3,1,0,0,1,11,73.333333333333,8,0,0,3,47,1,21,14,442,5,12,0,0,4,0,0,0,0,1,0,0,0,0,6,2,0,0,0,0,0,7,0.0,0.0,11,2,3,25,5,0,0,0,15,8,6,37.5,577.0,0,0,0,152,212,2,1.0804,0,29,3.0,10,6.93,51.0,53.0,53.0,53.0,46.0,,41.17,29.0,31.13,6.42,4.5,Brasileiro Serie A 2026
1009030,Igor Formiga,Mirassol,Brazil Serie A,1009030,Igor Formiga,Brazil,D,32.0,Right,175.0,1999-01-08,Mirassol,21982,1900000.0,2026-12-31,,0,7.0777777777778,127.4,18,4,2,1,1,2.00269701,5,412,101,513,80.311890838207,199,213,121,19,18,64.285714285714,48,30,1,0,0,12,23.076923076923,18,6,9,73,48.666666666667,33,67.34693877551,106,53.266331658291,1392,22.222222222222,0,0,0,0,0,0,4,0,10,8,1,1,2,14,41.176470588235,55,0,1,15,212,4,35,15,975,7,26,0,0,27,0,3,0,0,0,0,0,0,0,16,4,0,0,0,0,0,16,0.0,0.0,19,28,52,93,16,0,0,0,34,20,28,58.333333333333,348.0,0,0,0,232,281,3,2.1349,1,69,6.0,18,7.0777777777778,50.0,55.0,57.0,67.0,54.0,,126.77,251.0,35.72,8.2,16.2,Brasileiro Serie A 2026
925124,Kevin Viveros,Athletico,Brazil Serie A,925124,Kevin Viveros,Colombia,F,9.0,Right,180.0,2000-04-25,Athletico,1967,10300000.0,2028-06-30,,0,7.1590909090909,157.5,22,14,5,21,3,1.33359759,17,161,50,211,76.303317535545,49,112,61,15,9,21.951219512195,4,1,4,0,0,3,23.076923076923,62,35,16,83,41.919191919192,11,18.333333333333,94,36.434108527132,1962,22.58064516129,2,2,4,0,0,0,14,0,57,5,0,3,11,5,55.555555555556,16,0,0,31,215,15,10,4,591,70,49,2,0,6,19,11,0,0,6,0,0,0,0,14,5,0,0,0,0,0,22,100.0,0.0,15,41,13,164,49,0,0,0,9,19,3,75.0,140.14285714286,0,0,0,54,157,5,14.1098,0,35,2.0,22,7.1590909090909,67.0,43.0,43.0,35.0,58.0,,145.67,283.0,36.34,6.68,13.0,Brasileiro Serie A 2026
1020375,Erick Noriega,Grêmio,Brazil Serie A,1020375,Erick Noriega,Peru,M,19.0,Right,185.0,2001-10-22,Grêmio,5926,5200000.0,2028-12-31,,0,7.1333333333333,107.0,15,1,0,1,1,0.5631957,2,547,85,632,86.550632911392,283,264,120,11,6,75.0,20,14,2,0,0,1,33.333333333333,8,3,4,44,55.696202531646,16,76.190476190476,60,60.0,1107,12.5,0,0,0,0,0,0,1,0,6,2,1,0,0,43,64.179104477612,28,0,0,7,104,8,52,32,790,18,19,0,0,7,0,1,1,0,1,0,0,0,0,14,2,0,0,0,0,0,13,0.0,0.0,10,8,3,40,5,0,0,0,67,16,12,60.0,1107.0,0,0,0,313,319,0,0.5668,3,60,5.0,15,7.1333333333333,43.0,47.0,50.0,62.0,57.0,,103.46,102.0,31.84,8.41,8.3,Brasileiro Serie A 2026
358956,Cristian Pavón,Grêmio,Brazil Serie A,358956,Cristian Pavón,Argentina,M,7.0,Right,169.0,1996-01-21,Grêmio,5926,1800000.0,2026-12-31,,0,7.1789473684211,136.4,19,1,5,0,3,3.22352973,4,632,97,729,86.694101508916,296,336,161,36,32,68.085106382979,33,28,4,0,0,46,34.328358208955,12,5,3,72,56.25,15,48.387096774194,87,54.716981132075,1490,8.3333333333333,0,0,0,0,6,1,0,1,1,11,0,0,1,66,70.967741935484,38,0,2,11,280,4,50,31,1252,7,12,1,0,19,4,4,1,0,5,0,0,0,0,15,3,0,0,0,0,0,17,0.0,16.666666666667,35,47,134,72,16,0,0,0,93,18,22,66.666666666667,1490.0,0,0,0,336,393,1,0.5205,0,101,0.0,19,7.1789473684211,56.0,64.0,57.0,52.0,49.0,,113.59,180.0,34.68,6.86,10.9,Brasileiro Serie A 2026
895650,Erick,Vitória,Brazil Serie A,895650,Erick,Brazil,M,33.0,Left,173.0,1997-12-10,Vitória,1962,2700000.0,2028-12-31,,0,7.075,141.5,20,2,7,0,4,2.4780303,6,389,123,512,75.9765625,160,229,124,24,21,51.219512195122,13,2,1,0,0,11,19.642857142857,24,8,7,74,54.814814814815,3,42.857142857143,77,54.225352112676,1440,8.3333333333333,1,1,0,0,3,0,2,0,10,14,0,2,0,52,62.650602409639,17,0,2,23,253,7,91,60,817,40,7,1,0,11,1,9,0,0,1,0,0,0,0,13,8,0,0,0,0,0,17,100.0,0.0,24,41,56,65,4,0,0,0,83,21,6,46.153846153846,720.0,0,0,0,195,317,1,1.6919,0,66,0.0,20,7.075,63.0,62.0,66.0,34.0,41.0,,115.91,120.0,33.62,7.24,7.5,Brasileiro Serie A 2026
870556,Juninho Capixaba,Red Bull Bragantino,Brazil Serie A,870556,Juninho Capixaba,Brazil,D,29.0,Left,176.0,1997-07-06,Red Bull Bragantino,1999,7400000.0,2028-12-31,,0,7.0631578947368,134.2,19,3,6,0,2,2.89569763,5,665,159,824,80.703883495146,306,359,206,27,6,35.294117647059,39,24,9,0,0,13,19.117647058824,23,6,11,69,47.916666666667,41,63.076923076923,110,52.631578947368,1699,13.04347826087,0,0,0,0,5,2,1,2,13,10,1,2,0,45,51.724137931034,55,0,1,16,298,5,83,40,1347,24,35,2,0,15,2,6,0,0,6,0,0,0,0,17,2,0,0,0,0,0,19,0.0,40.0,27,17,68,99,24,0,0,0,87,19,23,58.974358974359,566.33333333333,0,0,0,354,470,2,1.139,0,79,3.0,19,7.0631578947368,46.0,57.0,49.0,65.0,53.0,,117.88,250.0,35.1,6.24,13.2,Brasileiro Serie A 2026
911195,Fernando,Red Bull Bragantino,Brazil Serie A,911195,Fernando,Brazil,F,11.0,Right,176.0,1999-03-01,Red Bull Bragantino,1999,1400000.0,2027-12-31,,0,7.1,71.0,10,2,1,2,1,0.53380345,3,83,16,99,83.838383838384,16,67,40,6,11,57.894736842105,8,4,0,0,0,3,42.857142857143,13,5,6,28,57.142857142857,4,50.0,32,56.140350877193,358,15.384615384615,0,0,0,0,0,0,1,1,8,5,0,0,2,5,71.428571428571,0,0,0,5,47,3,5,4,195,9,7,1,0,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,5,19,7,25,4,0,0,0,7,1,4,50.0,179.0,0,0,0,18,81,0,1.9332,0,23,0.0,10,7.1,,,,,,,17.36,50.0,34.72,4.36,12.6,Brasileiro Serie A 2026
870902,Marcelo Rangel,Remo,Brazil Serie A,870902,Marcelo Rangel,Brazil,G,88.0,Right,186.0,1988-05-17,Remo,2012,52000.0,2026-12-31,,0,7.0571428571429,148.2,21,0,0,0,0,0.0165665,0,279,178,457,61.050328227571,207,72,17,0,2,100.0,1,1,2,0,0,0,0.0,0,0,0,6,100.0,2,66.666666666667,8,88.888888888889,1890,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,38.831615120275,25,0,0,0,181,0,41,23,687,4,0,0,0,0,0,0,0,76,2,1,1,47,28,34,2,17,5,5,15,0,21,0.0,0.0,0,2,0,1,1,0,0,0,291,36,1,100.0,0.0,0,1,20,234,223,2,,168,165,0.0,21,7.0571428571429,,,,,49.0,-1.8395,4.22,1.0,25.78,0.2,0.0,Brasileiro Serie A 2026
840219,Pedro,Flamengo,Brazil Serie A,840219,Pedro Guilherme,Brazil,F,9.0,Right,186.0,1997-06-20,Flamengo,5981,16500000.0,,,0,7.0285714285714,147.6,21,12,7,6,4,2.18613559,16,258,75,333,77.477477477477,104,154,96,22,24,72.727272727273,15,5,1,0,0,0,0.0,44,24,13,60,54.545454545455,10,35.714285714286,70,50.724637681159,1689,27.272727272727,0,0,1,0,0,0,11,1,35,9,2,3,6,4,50.0,8,0,0,19,157,8,27,11,561,21,16,1,0,7,3,7,0,0,4,0,0,0,0,9,4,0,0,0,0,0,20,0.0,0.0,22,33,5,68,18,0,0,0,8,13,8,53.333333333333,140.75,0,0,0,106,227,4,8.4702,0,30,0.0,21,7.0285714285714,74.0,57.0,60.0,39.0,64.0,,128.61,125.0,33.03,6.85,6.7,Brasileiro Serie A 2026
263477,Lucas Romero,Cruzeiro,Brazil Serie A,263477,Lucas Romero,Argentina,M,29.0,Right,167.0,1994-04-18,Cruzeiro,1954,2400000.0,2027-12-31,,0,7.06,105.9,15,1,0,1,3,0.49450759,4,624,94,718,86.908077994429,284,340,160,14,4,40.0,24,14,3,0,0,0,0.0,11,6,2,46,52.873563218391,6,37.5,52,50.485436893204,1098,9.0909090909091,0,0,0,1,0,0,0,1,2,9,0,0,1,34,53.125,16,0,0,5,124,4,60,32,871,18,20,0,0,11,0,3,0,0,2,0,0,0,0,12,2,0,0,0,0,0,14,0.0,0.0,14,10,2,51,10,0,0,0,64,14,17,70.833333333333,1098.0,0,0,0,308,410,0,0.5353,0,67,4.0,15,7.06,50.0,54.0,48.0,57.0,53.0,,82.22,116.0,33.75,6.74,9.5,Brasileiro Serie A 2026
